source,target,reaction,cell_type
STAT6,JAK1_p,R187,PrincipalCell
TSC2,SGK1,R188,PrincipalCell
TSC2,SGK1,R189,PrincipalCell
YAP1,AKT1_p,R190,PrincipalCell
YAP1,AKT1_p,R191,PrincipalCell
JAK2_p,CDKN1B,R194,PrincipalCell
JAK2_p,CDKN1B,R195,PrincipalCell
SMAD4,SMAD1,R196,PrincipalCell
SMAD4,SMAD1,R197,PrincipalCell
RPS6KA3_p,FOS,R198,PrincipalCell
RPS6KA3_p,FOS,R199,PrincipalCell
RPS6KA3,AKT1_p,R200,PrincipalCell
RPS6KA3,AKT1_p,R201,PrincipalCell
RPS6KA3_p,RPS6KA3,R202,PrincipalCell
RPS6KA3_p,RPS6KA3,R203,PrincipalCell
PRKAA1,EP300,R204,PrincipalCell
PRKAA1,EP300,R205,PrincipalCell
PRKAA1,HDAC4,R206,PrincipalCell
PRKAA1,HDAC4,R207,PrincipalCell
CTNNB1,AKT1_p,R208,PrincipalCell
CTNNB1,AKT1_p,R209,PrincipalCell
STK4,AKT1_p,R210,PrincipalCell
STK4,AKT1_p,R211,PrincipalCell
NR4A1,RPS6KA3_p,R212,PrincipalCell
NR4A1,RPS6KA3_p,R213,PrincipalCell
PRKAA1,SIRT1,R214,PrincipalCell
PRKAA1,SIRT1,R215,PrincipalCell
TP53,ROCK1,R216,PrincipalCell
TP53,ROCK1,R217,PrincipalCell
MAPK1,MAPK1_p,R218,PrincipalCell
MAPK1,MAPK1_p,R219,PrincipalCell
SMAD3,MAPK9_p,R220,PrincipalCell
SMAD3,MAPK9_p,R221,PrincipalCell
CDH1,SRC_p,R222,PrincipalCell
CDH1,SRC_p,R223,PrincipalCell
PRKAA1,TSC2,R224,PrincipalCell
PRKAA1,TSC2,R225,PrincipalCell
ZFP36,MAPK1_p,R226,PrincipalCell
ZFP36,MAPK1_p,R227,PrincipalCell
RCAN1,MAPK1_p,R228,PrincipalCell
RCAN1,MAPK1_p,R229,PrincipalCell
EGFR,JAK2_p,R230,PrincipalCell
EGFR,JAK2_p,R231,PrincipalCell
EGFR,PKN1_p,R232,PrincipalCell
EGFR,PKN1_p,R233,PrincipalCell
MAP3K5,AKT1_p,R234,PrincipalCell
MAP3K5,AKT1_p,R235,PrincipalCell
AKT1_p,PARK7,R236,PrincipalCell
AKT1_p,PARK7,R237,PrincipalCell
SP1,SGK1,R238,PrincipalCell
SP1,SGK1,R239,PrincipalCell
PRKAA1,HIPK2,R240,PrincipalCell
PRKAA1,HIPK2,R241,PrincipalCell
PROM1,SRC_p,R242,PrincipalCell
PROM1,SRC_p,R243,PrincipalCell
CTNNB1,SRC_p,R244,PrincipalCell
CTNNB1,SRC_p,R245,PrincipalCell
INSR_p,IRS2,R246,PrincipalCell
INSR_p,IRS2,R247,PrincipalCell
MAPK1,SGK1,R248,PrincipalCell
MAPK1,SGK1,R249,PrincipalCell
JAK2_p,GHR,R250,PrincipalCell
JAK2_p,GHR,R251,PrincipalCell
PRKAA1,DDIT3,R252,PrincipalCell
PRKAA1,DDIT3,R253,PrincipalCell
TP53,RPS6KA3_p,R254,PrincipalCell
TP53,RPS6KA3_p,R255,PrincipalCell
EP300,HIPK2_p,R256,PrincipalCell
EP300,HIPK2_p,R257,PrincipalCell
SGK1,NR3C1,R258,PrincipalCell
SGK1,NR3C1,R259,PrincipalCell
JAK2_p,LEPR,R260,PrincipalCell
JAK2_p,LEPR,R261,PrincipalCell
AKT1,AKT1_p,R262,PrincipalCell
AKT1,AKT1_p,R263,PrincipalCell
PTPN6,INSR_p,R264,PrincipalCell
PTPN6,INSR_p,R265,PrincipalCell
EGFR_p,STAT1,R266,PrincipalCell
EGFR_p,STAT1,R267,PrincipalCell
PTEN,INSR_p,R268,PrincipalCell
PTEN,INSR_p,R269,PrincipalCell
PIK3R1,INSR_p,R270,PrincipalCell
PIK3R1,INSR_p,R271,PrincipalCell
PIK3CA,AKT1,R272,PrincipalCell
PIK3CA,AKT1,R273,PrincipalCell
CDKN1B,SRC_p,R274,PrincipalCell
CDKN1B,SRC_p,R275,PrincipalCell
CREB1,AKT1_p,R276,PrincipalCell
CREB1,AKT1_p,R277,PrincipalCell
MAPK1,AKT1_p,R278,PrincipalCell
MAPK1,AKT1_p,R279,PrincipalCell
EGFR_p,PARP1,R280,PrincipalCell
EGFR_p,PARP1,R281,PrincipalCell
STK4_p,SIRT1,R282,PrincipalCell
STK4_p,SIRT1,R283,PrincipalCell
TP53,IKBKB_p,R284,PrincipalCell
TP53,IKBKB_p,R285,PrincipalCell
SRC_p,HIPK2,R286,PrincipalCell
SRC_p,HIPK2,R287,PrincipalCell
TP53,ATR,R288,PrincipalCell
TP53,ATR,R289,PrincipalCell
SRC_p,SOCS1,R290,PrincipalCell
SRC_p,SOCS1,R291,PrincipalCell
ATR,CREB1,R292,PrincipalCell
ATR,CREB1,R293,PrincipalCell
EGFR_p,TLR3,R294,PrincipalCell
EGFR_p,TLR3,R295,PrincipalCell
RPS6KA3_p,TSC2,R296,PrincipalCell
RPS6KA3_p,TSC2,R297,PrincipalCell
TP53,MAPK1_p,R298,PrincipalCell
TP53,MAPK1_p,R299,PrincipalCell
CDKN1B,HIPK2_p,R300,PrincipalCell
CDKN1B,HIPK2_p,R301,PrincipalCell
TP53,HIPK2_p,R302,PrincipalCell
TP53,HIPK2_p,R303,PrincipalCell
STAT1,SGK1,R306,PrincipalCell
STAT1,SGK1,R307,PrincipalCell
TRIM23,IKBKB_p,R308,PrincipalCell
TRIM23,IKBKB_p,R309,PrincipalCell
SRC,MAPK9_p,R310,PrincipalCell
SRC,MAPK9_p,R311,PrincipalCell
ENG,SRC_p,R312,PrincipalCell
ENG,SRC_p,R313,PrincipalCell
MAP3K5_p,CDKN1A,R314,PrincipalCell
MAP3K5_p,CDKN1A,R315,PrincipalCell
EGFR_p,CTNNB1,R316,PrincipalCell
EGFR_p,CTNNB1,R317,PrincipalCell
SRC_p,SMAD3,R318,PrincipalCell
SRC_p,SMAD3,R319,PrincipalCell
PIK3C3,SRC_p,R320,PrincipalCell
PIK3C3,SRC_p,R321,PrincipalCell
HIPK2_p,MDM2,R322,PrincipalCell
HIPK2_p,MDM2,R323,PrincipalCell
EP300,ROCK2,R324,PrincipalCell
EP300,ROCK2,R325,PrincipalCell
SRC_p,CASP9,R326,PrincipalCell
SRC_p,CASP9,R327,PrincipalCell
NR4A1,MAPK1_p,R328,PrincipalCell
NR4A1,MAPK1_p,R329,PrincipalCell
PTPN6,SRC_p,R330,PrincipalCell
PTPN6,SRC_p,R331,PrincipalCell
EGFR_p,ABCA1,R332,PrincipalCell
EGFR_p,ABCA1,R333,PrincipalCell
TXNIP,MAPK1_p,R334,PrincipalCell
TXNIP,MAPK1_p,R335,PrincipalCell
EGFR_p,PKM,R336,PrincipalCell
EGFR_p,PKM,R337,PrincipalCell
PIK3CA,PIK3R1,R338,PrincipalCell
PIK3CA,PIK3R1,R339,PrincipalCell
PRKAA1,CDKN1B,R340,PrincipalCell
PRKAA1,CDKN1B,R341,PrincipalCell
CREB1,HIPK2_p,R342,PrincipalCell
CREB1,HIPK2_p,R343,PrincipalCell
TP53,PRKAA1,R344,PrincipalCell
TP53,PRKAA1,R345,PrincipalCell
PTPN6_p,JAK2_p,R346,PrincipalCell
PTPN6_p,JAK2_p,R347,PrincipalCell
PTPN6_p,EGFR_p,R348,PrincipalCell
PTPN6_p,EGFR_p,R349,PrincipalCell
PTEN_p,RPS6KB1_p,R350,PrincipalCell
PTEN_p,RPS6KB1_p,R351,PrincipalCell
DUSP1_p,MAPK9_p,R352,PrincipalCell
DUSP1_p,MAPK9_p,R353,PrincipalCell
PTEN_p,SRC_p,R354,PrincipalCell
PTEN_p,SRC_p,R355,PrincipalCell
PTPN6_p,PKM_p,R356,PrincipalCell
PTPN6_p,PKM_p,R357,PrincipalCell
PTPN6_p,INSR_p,R358,PrincipalCell
PTPN6_p,INSR_p,R359,PrincipalCell
DUSP1_p,MAPK1_p,R360,PrincipalCell
DUSP1_p,MAPK1_p,R361,PrincipalCell
PTPN6_p,SRC_p,R362,PrincipalCell
PTPN6_p,SRC_p,R363,PrincipalCell
PTPN6_p,JAK1_p,R364,PrincipalCell
PTPN6_p,JAK1_p,R365,PrincipalCell
PTEN_p,SP1_p,R366,PrincipalCell
PTEN_p,SP1_p,R367,PrincipalCell
PTEN_p,CREB1_p,R370,PrincipalCell
PTEN_p,CREB1_p,R371,PrincipalCell
JUN_p,DUSP1_p,R372,PrincipalCell
JUN_p,DUSP1_p,R373,PrincipalCell
PTPN6_p,CTNNB1_p,R374,PrincipalCell
PTPN6_p,CTNNB1_p,R375,PrincipalCell
IRF1,MDM2_p,R376,PrincipalCell
IRF1,MDM2_p,R377,PrincipalCell
MYLIP,LDLR,R378,PrincipalCell
MYLIP,LDLR,R379,PrincipalCell
VLDLR,MYLIP,R380,PrincipalCell
VLDLR,MYLIP,R381,PrincipalCell
HIF1A,MDM2_p,R382,PrincipalCell
HIF1A,MDM2_p,R383,PrincipalCell
