source,target,reaction,cell_type
HSPB1,AKT1_p,R85,all data combined
NPHS1,PRKCA_p,R85,all data combined
RAC1,AKT1_p,R85,all data combined
PPARG,MAPK8_p,R85,all data combined
PTEN,INSR_p,R85,all data combined
INSR_p,CALM1,R85,all data combined
TSC2,MAPK1_p,R85,all data combined
AKT1S1,AKT1_p,R85,all data combined
RHOA,MAPK1_p,R85,all data combined
STK4_p,PRKCA,R86,all data combined
PARP1,CDK5_p,R86,all data combined
IRS1,MAPK9_p,R86,all data combined
HMGN1,PRKCA_p,R86,all data combined
MAPK8_p,AKT1,R86,all data combined
SRC_p,TRAF6,R86,all data combined
IRS1,MAPK9_p,R86,all data combined
JAK2_p,STAT1,R86,all data combined
TFEB,MAPK1_p,R86,all data combined
SP1,MAPK1_p,R86,all data combined
RHOA,MAPK1_p,R86,all data combined
HSPB1,AKT1_p,R86,all data combined
NPHS1,PRKCA_p,R86,all data combined
STK4_p,STK4,R86,all data combined
SP1,MAPK1_p,R86,all data combined
PTEN,INSR_p,R86,all data combined
INSR_p,CALM1,R86,all data combined
MAPK8_p,JUN,R86,all data combined
RHOA,MAPK1_p,R86,all data combined
CDH1,SRC_p,R87,all data combined
PARP1,CDK5_p,R87,all data combined
IRS1,MAPK9_p,R87,all data combined
INSR_p,CALM1,R87,all data combined
ATR,MDM2,R87,all data combined
SRC_p,TRAF6,R87,all data combined
IRS1,MAPK9_p,R87,all data combined
INSR_p,CALM1,R87,all data combined
INSR_p,CALM1,R87,all data combined
SP1,MAPK1_p,R87,all data combined
RHOA,MAPK1_p,R87,all data combined
NCF1,AKT1_p,R87,all data combined
PRKCA_p,CYBA,R87,all data combined
STK4_p,STK4,R87,all data combined
SP1,MAPK1_p,R87,all data combined
STK4_p,PRDX1,R87,all data combined
GJA1,PRKCA_p,R87,all data combined
MAPK8_p,JUN,R87,all data combined
FOXO1,MAPK1_p,R87,all data combined
CDH1,SRC_p,R88,all data combined
IGF1R_p,IGF1R,R88,all data combined
FYN_p,PTPRJ,R88,all data combined
KIT,KIT_p,R88,all data combined
INSR_p,CALM1,R88,all data combined
ATR,MDM2,R88,all data combined
RPS6KA3_p,MAP3K5,R88,all data combined
KIT,KIT_p,R88,all data combined
INSR_p,CALM1,R88,all data combined
INSR_p,CALM1,R88,all data combined
MAPK8_p,CDKN1A,R88,all data combined
JAK2_p,EPOR,R88,all data combined
RPS6KA3_p,BAD,R88,all data combined
NCF1,AKT1_p,R88,all data combined
PRKCA_p,CYBA,R88,all data combined
IGF1R_p,IGF1R,R88,all data combined
MAPK8_p,CDKN1A,R88,all data combined
STK4_p,PRDX1,R88,all data combined
GJA1,PRKCA_p,R88,all data combined
JAK2_p,EPOR,R88,all data combined
STAT3,JAK1_p,R88,all data combined
FOXO1,MAPK1_p,R88,all data combined
CTNNB1,PRKCZ_p,R89,all data combined
IGF1R_p,IGF1R,R89,all data combined
FYN_p,PTPRJ,R89,all data combined
KIT,KIT_p,R89,all data combined
PRKCA_p,CDKN1A,R89,all data combined
RPS6KA3_p,BAD,R89,all data combined
RPS6KA3_p,MAP3K5,R89,all data combined
KIT,KIT_p,R89,all data combined
RPS6KA3_p,MAP3K5,R89,all data combined
ERN1_p,ERN1,R89,all data combined
MAPK8_p,CDKN1A,R89,all data combined
JAK2_p,EPOR,R89,all data combined
RPS6KA3_p,BAD,R89,all data combined
PKN1,PKN1_p,R89,all data combined
TP53,ROCK1,R89,all data combined
IGF1R_p,IGF1R,R89,all data combined
MAPK8_p,CDKN1A,R89,all data combined
PRKAA1,MFF,R89,all data combined
CDKN1B,AKT1_p,R89,all data combined
JAK2_p,EPOR,R89,all data combined
STAT3,JAK1_p,R89,all data combined
PARP1,ATR,R89,all data combined
CTNNB1,PRKCZ_p,R90,all data combined
FOXO1,SGK1,R90,all data combined
NOS3,SRC_p,R90,all data combined
EGFR_p,CALM1,R90,all data combined
PRKCA_p,CDKN1A,R90,all data combined
RPS6KA3_p,BAD,R90,all data combined
SRC_p,IGF1R,R90,all data combined
RPS6KA3_p,MAP3K5,R90,all data combined
ERN1_p,ERN1,R90,all data combined
CDKN1A,MAPK1_p,R90,all data combined
PPARGC1A,AKT1_p,R90,all data combined
CTNNB1,MAPK9_p,R90,all data combined
PKN1,PKN1_p,R90,all data combined
TP53,ROCK1,R90,all data combined
PTEN,STK11_p,R90,all data combined
CDKN1A,MAPK1_p,R90,all data combined
PRKAA1,MFF,R90,all data combined
CDKN1B,AKT1_p,R90,all data combined
FOXO1,MAPK1_p,R90,all data combined
IGF1R_p,PDPK1,R90,all data combined
PARP1,ATR,R90,all data combined
AR,PKN1_p,R91,all data combined
FOXO1,SGK1,R91,all data combined
NOS3,SRC_p,R91,all data combined
EGFR_p,CALM1,R91,all data combined
ERN1_p,ERN1,R91,all data combined
MAPK8_p,CTNNB1,R91,all data combined
SRC_p,IGF1R,R91,all data combined
MAPK8_p,AKT1,R91,all data combined
SRC_p,TRAF6,R91,all data combined
CDKN1A,MAPK1_p,R91,all data combined
PPARGC1A,AKT1_p,R91,all data combined
CTNNB1,MAPK9_p,R91,all data combined
HSPB1,RPS6KB1_p,R91,all data combined
STK4_p,AR,R91,all data combined
PTEN,STK11_p,R91,all data combined
CDKN1A,MAPK1_p,R91,all data combined
PIK3CA,AKT1,R91,all data combined
FOXO1,MAPK1_p,R91,all data combined
IGF1R_p,PDPK1,R91,all data combined
PRKCA,PRKCA_p,R91,all data combined
AR,PKN1_p,R92,all data combined
CDKN1B,SGK1,R92,all data combined
ALK_p,STAT3,R92,all data combined
MAPK8_p,NR3C1,R92,all data combined
ERN1_p,ERN1,R92,all data combined
MAPK8_p,CTNNB1,R92,all data combined
PPARGC1A,AKT1_p,R92,all data combined
MAPK8_p,AKT1,R92,all data combined
SRC_p,TRAF6,R92,all data combined
MAPK8_p,JUN,R92,all data combined
PARP1,ATR,R92,all data combined
RAC1,AKT1_p,R92,all data combined
HSPB1,RPS6KB1_p,R92,all data combined
STK4_p,AR,R92,all data combined
HIPK2_p,HIPK2,R92,all data combined
MAPK8_p,JUN,R92,all data combined
PIK3CA,AKT1,R92,all data combined
PARP1,ATR,R92,all data combined
STAT6,JAK2_p,R92,all data combined
PRKCA,PRKCA_p,R92,all data combined
SRC_p,KIT,R93,all data combined
CDKN1B,SGK1,R93,all data combined
ALK_p,STAT3,R93,all data combined
MAPK8_p,NR3C1,R93,all data combined
DEPTOR,RPS6KA3_p,R93,all data combined
PINK1,UBC,R93,all data combined
PPARGC1A,AKT1_p,R93,all data combined
CDKN1B,AKT1_p,R93,all data combined
CDKN1B,AKT1_p,R93,all data combined
MAPK8_p,JUN,R93,all data combined
PARP1,ATR,R93,all data combined
RAC1,AKT1_p,R93,all data combined
AKT1_p,CDKN1A,R93,all data combined
STK4_p,PRKCA,R93,all data combined
HIPK2_p,HIPK2,R93,all data combined
MAPK8_p,JUN,R93,all data combined
PRKAA1,NFE2L2,R93,all data combined
PINK1,UBC,R93,all data combined
PARP1,ATR,R93,all data combined
STAT6,JAK2_p,R93,all data combined
SMAD3,MAPK1_p,R93,all data combined
SRC_p,KIT,R94,all data combined
RPS6KA3_p,CREB1,R94,all data combined
NR1I2,CDK5_p,R94,all data combined
PRKCA,PRKCA_p,R94,all data combined
DEPTOR,RPS6KA3_p,R94,all data combined
PINK1,UBC,R94,all data combined
PINK1,UBC,R94,all data combined
FOXO1,MAPK1_p,R94,all data combined
CDKN1B,AKT1_p,R94,all data combined
CDKN1B,AKT1_p,R94,all data combined
STAT3,JAK1_p,R94,all data combined
JAK2_p,STAT1,R94,all data combined
PDPK1_p,AKT1,R94,all data combined
AKT1_p,CDKN1A,R94,all data combined
STK4_p,PRKCA,R94,all data combined
RPS6KA3_p,CREB1,R94,all data combined
STAT3,JAK1_p,R94,all data combined
PRKAA1,NFE2L2,R94,all data combined
PINK1,UBC,R94,all data combined
JAK2_p,STAT1,R94,all data combined
FOXO1,PKN1_p,R94,all data combined
SMAD3,MAPK1_p,R94,all data combined
CTNNB1,SRC_p,R95,all data combined
RPS6KA3_p,CREB1,R95,all data combined
NR1I2,CDK5_p,R95,all data combined
PRKCA,PRKCA_p,R95,all data combined
CDKN1B,AKT1_p,R95,all data combined
RAC1,AKT1_p,R95,all data combined
PINK1,UBC,R95,all data combined
FOXO1,MAPK1_p,R95,all data combined
MAPK8_p,NLRP3,R95,all data combined
PRKCZ_p,BAX,R95,all data combined
STAT3,JAK1_p,R95,all data combined
JAK2_p,STAT1,R95,all data combined
PDPK1_p,AKT1,R95,all data combined
MAPK7,MAPK7_p,R95,all data combined
LYN,LYN_p,R95,all data combined
RPS6KA3_p,CREB1,R95,all data combined
STAT3,JAK1_p,R95,all data combined
CDKN1B,HIPK2_p,R95,all data combined
RAC1,AKT1_p,R95,all data combined
JAK2_p,STAT1,R95,all data combined
FOXO1,PKN1_p,R95,all data combined
HMGN1,PRKCA_p,R95,all data combined
CTNNB1,SRC_p,R96,all data combined
EGFR,MAPK1_p,R96,all data combined
FYN_p,NPHS1,R96,all data combined
SMAD3,MAPK1_p,R96,all data combined
CDKN1B,AKT1_p,R96,all data combined
RAC1,AKT1_p,R96,all data combined
IGF1R_p,IGF1R,R96,all data combined
MAPK8_p,FOXO1,R96,all data combined
MAPK8_p,NLRP3,R96,all data combined
PRKCZ_p,BAX,R96,all data combined
PARP1,MAPK1_p,R96,all data combined
TFEB,MAPK1_p,R96,all data combined
STK4_p,STK4,R96,all data combined
MAPK7,MAPK7_p,R96,all data combined
LYN,LYN_p,R96,all data combined
TSC2,AKT1_p,R96,all data combined
PARP1,MAPK1_p,R96,all data combined
CDKN1B,HIPK2_p,R96,all data combined
RAC1,AKT1_p,R96,all data combined
EGFR,SRC_p,R96,all data combined
MAPK8_p,SP1,R96,all data combined
HMGN1,PRKCA_p,R96,all data combined
ALK_p,STAT3,R97,all data combined
EGFR,MAPK1_p,R97,all data combined
FYN_p,NPHS1,R97,all data combined
SMAD3,MAPK1_p,R97,all data combined
ATR,MDM2,R97,all data combined
IGF1R_p,IGF1R,R97,all data combined
IGF1R_p,IGF1R,R97,all data combined
MAPK8_p,FOXO1,R97,all data combined
YAP1,PRKCZ_p,R97,all data combined
PARP1,MAPK1_p,R97,all data combined
TFEB,MAPK1_p,R97,all data combined
STK4_p,STK4,R97,all data combined
MFN2,MAPK9_p,R97,all data combined
CTNNB1,PRKCZ_p,R97,all data combined
TSC2,AKT1_p,R97,all data combined
PARP1,MAPK1_p,R97,all data combined
IGF1R_p,IGF1R,R97,all data combined
EGFR,SRC_p,R97,all data combined
MAPK8_p,SP1,R97,all data combined
ERN1_p,ERN1,R97,all data combined
ALK_p,STAT3,R98,all data combined
PTEN,SRC_p,R98,all data combined
INSR_p,FABP4,R98,all data combined
TFEB,MAPK1_p,R98,all data combined
ATR,MDM2,R98,all data combined
IGF1R_p,IGF1R,R98,all data combined
SGK1_p,FOXO1,R98,all data combined
PRKCA,PRKCA_p,R98,all data combined
YAP1,PRKCZ_p,R98,all data combined
PDPK1_p,SGK1,R98,all data combined
PTEN,STK11_p,R98,all data combined
MFN2,MAPK9_p,R98,all data combined
CTNNB1,PRKCZ_p,R98,all data combined
EP300,AKT1_p,R98,all data combined
IGF1R_p,IGF1R,R98,all data combined
PPARG,MAPK1_p,R98,all data combined
TP53,PLK2,R98,all data combined
ERN1_p,ERN1,R98,all data combined
IRF3,SRC_p,R99,all data combined
PTEN,SRC_p,R99,all data combined
INSR_p,FABP4,R99,all data combined
TFEB,MAPK1_p,R99,all data combined
RPS6KA3_p,CREB1,R99,all data combined
SGK1_p,FOXO1,R99,all data combined
PRKCA,PRKCA_p,R99,all data combined
MAPK8_p,CTNNB1,R99,all data combined
PDPK1_p,SGK1,R99,all data combined
PTEN,STK11_p,R99,all data combined
PARP1,ATR,R99,all data combined
PRKCA_p,OCLN,R99,all data combined
EP300,AKT1_p,R99,all data combined
ERN1_p,XBP1,R99,all data combined
PTEN,STK11_p,R99,all data combined
PPARG,MAPK1_p,R99,all data combined
TP53,PLK2,R99,all data combined
CDKN1B,AKT1_p,R99,all data combined
IRF3,SRC_p,R100,all data combined
EIF2AK3_p,EIF2AK3,R100,all data combined
AR,SRC_p,R100,all data combined
HMGN1,PRKCA_p,R100,all data combined
RPS6KA3_p,CREB1,R100,all data combined
HIPK2_p,HIPK2,R100,all data combined
PPARG,MAPK1_p,R100,all data combined
MAPK8_p,CTNNB1,R100,all data combined
MAPK8_p,SP1,R100,all data combined
ERN1_p,ERN1,R100,all data combined
HIPK2_p,HIPK2,R100,all data combined
PARP1,ATR,R100,all data combined
PRKCA_p,OCLN,R100,all data combined
EGFR,MAPK1_p,R100,all data combined
MAPK8_p,SP1,R100,all data combined
ERN1_p,XBP1,R100,all data combined
PTEN,STK11_p,R100,all data combined
STAT1,SRC_p,R100,all data combined
STAT6,JAK1_p,R100,all data combined
CDKN1B,AKT1_p,R100,all data combined
FYN_p,NPHS1,R101,all data combined
EIF2AK3_p,EIF2AK3,R101,all data combined
AR,SRC_p,R101,all data combined
HMGN1,PRKCA_p,R101,all data combined
RPS6KA3_p,BAD,R101,all data combined
PRKAA1,NOS3,R101,all data combined
HIPK2_p,HIPK2,R101,all data combined
PPARG,MAPK1_p,R101,all data combined
PINK1,UBC,R101,all data combined
PPARA,MAPK1_p,R101,all data combined
MAPK8_p,SP1,R101,all data combined
ERN1_p,ERN1,R101,all data combined
HIPK2_p,HIPK2,R101,all data combined
JAK2_p,STAT1,R101,all data combined
SP1,SGK1_p,R101,all data combined
EGFR,MAPK1_p,R101,all data combined
MAPK8_p,SP1,R101,all data combined
HIPK2_p,MDM2,R101,all data combined
HIPK2_p,HIPK2,R101,all data combined
STAT1,SRC_p,R101,all data combined
STAT6,JAK1_p,R101,all data combined
ATR,MDM2,R101,all data combined
FYN_p,NPHS1,R102,all data combined
MAP3K5,MAP3K5_p,R102,all data combined
PTPN6,INSR_p,R102,all data combined
INSR_p,CALM1,R102,all data combined
RPS6KA3_p,BAD,R102,all data combined
PRKAA1,NOS3,R102,all data combined
PDPK1_p,PDPK1,R102,all data combined
HMGN1,PRKCA_p,R102,all data combined
PINK1,UBC,R102,all data combined
PPARA,MAPK1_p,R102,all data combined
EGFR_p,PPARG,R102,all data combined
DEPTOR,RPS6KA3_p,R102,all data combined
PDPK1_p,PDPK1,R102,all data combined
JAK2_p,STAT1,R102,all data combined
SP1,SGK1_p,R102,all data combined
VIM,AKT1_p,R102,all data combined
EGFR_p,PPARG,R102,all data combined
HIPK2_p,MDM2,R102,all data combined
HIPK2_p,HIPK2,R102,all data combined
SMAD3,MAPK1_p,R102,all data combined
IGF1R_p,IRS2,R102,all data combined
ATR,MDM2,R102,all data combined
INSR_p,FABP4,R103,all data combined
MAP3K5,MAP3K5_p,R103,all data combined
PTPN6,INSR_p,R103,all data combined
INSR_p,CALM1,R103,all data combined
RAC1,AKT1_p,R103,all data combined
TSC2,AKT1_p,R103,all data combined
PDPK1_p,PDPK1,R103,all data combined
HMGN1,PRKCA_p,R103,all data combined
RAC1,AKT1_p,R103,all data combined
PRKCZ_p,VIM,R103,all data combined
EGFR_p,PPARG,R103,all data combined
DEPTOR,RPS6KA3_p,R103,all data combined
PDPK1_p,PDPK1,R103,all data combined
PRKCA,PRKCA_p,R103,all data combined
JAK2_p,GHR,R103,all data combined
VIM,AKT1_p,R103,all data combined
EGFR_p,PPARG,R103,all data combined
IRAK1_p,STAT3,R103,all data combined
PRKCA_p,JAK2,R103,all data combined
SMAD3,MAPK1_p,R103,all data combined
IGF1R_p,IRS2,R103,all data combined
INSR_p,FABP4,R104,all data combined
VIM,AKT1_p,R104,all data combined
PIK3R1,INSR_p,R104,all data combined
PRKCA_p,CDKN1A,R104,all data combined
RAC1,AKT1_p,R104,all data combined
TSC2,AKT1_p,R104,all data combined
CDKN1B,SGK1_p,R104,all data combined
PRKCA_p,CDKN1A,R104,all data combined
RAC1,AKT1_p,R104,all data combined
PRKCZ_p,VIM,R104,all data combined
CASP9,MAPK1_p,R104,all data combined
RPS6KA3_p,MAP3K5,R104,all data combined
RPS6KA3_p,CREB1,R104,all data combined
PRKCA,PRKCA_p,R104,all data combined
JAK2_p,GHR,R104,all data combined
AXL,AXL_p,R104,all data combined
CASP9,MAPK1_p,R104,all data combined
IRAK1_p,STAT3,R104,all data combined
PRKCA_p,JAK2,R104,all data combined
DEPTOR,RPS6KA3_p,R104,all data combined
JAK2_p,CDKN1B,R104,all data combined
PKM_p,STAT3,R105,all data combined
VIM,AKT1_p,R105,all data combined
PIK3R1,INSR_p,R105,all data combined
PRKCA_p,CDKN1A,R105,all data combined
PTEN,STK11_p,R105,all data combined
PKM,MAPK8_p,R105,all data combined
CDKN1B,SGK1_p,R105,all data combined
PRKCA_p,CDKN1A,R105,all data combined
STK4_p,STK4,R105,all data combined
PTEN,STK11_p,R105,all data combined
CASP9,MAPK1_p,R105,all data combined
RPS6KA3_p,MAP3K5,R105,all data combined
RPS6KA3_p,CREB1,R105,all data combined
TFEB,MAPK1_p,R105,all data combined
JAK2_p,LEPR,R105,all data combined
AXL,AXL_p,R105,all data combined
CASP9,MAPK1_p,R105,all data combined
JAK1_p,JAK3,R105,all data combined
CDKN1B,SGK1,R105,all data combined
DEPTOR,RPS6KA3_p,R105,all data combined
JAK2_p,CDKN1B,R105,all data combined
RPS6KA3_p,BAD,R105,all data combined
PKM_p,STAT3,R106,all data combined
ILK_p,AKT1,R106,all data combined
SRC_p,STAT5A,R106,all data combined
GJA1,PRKCA_p,R106,all data combined
PTEN,STK11_p,R106,all data combined
PKM,MAPK8_p,R106,all data combined
RPS6KA3_p,CREB1,R106,all data combined
PRKCA_p,KIT,R106,all data combined
STK4_p,STK4,R106,all data combined
PTEN,STK11_p,R106,all data combined
STAT6,JAK1_p,R106,all data combined
ATR,MDM2,R106,all data combined
EP300,AKT1_p,R106,all data combined
TFEB,MAPK1_p,R106,all data combined
JAK2_p,LEPR,R106,all data combined
ILK_p,AKT1,R106,all data combined
STAT6,JAK1_p,R106,all data combined
JAK1_p,JAK3,R106,all data combined
CDKN1B,SGK1,R106,all data combined
RPS6KA3_p,MAP3K5,R106,all data combined
MECP2,HIPK2_p,R106,all data combined
RPS6KA3_p,BAD,R106,all data combined
AR,SRC_p,R107,all data combined
ILK_p,AKT1,R107,all data combined
SRC_p,STAT5A,R107,all data combined
GJA1,PRKCA_p,R107,all data combined
HIPK2_p,HIPK2,R107,all data combined
PRKAA1,PRKCA_p,R107,all data combined
RPS6KA3_p,CREB1,R107,all data combined
PRKCA_p,KIT,R107,all data combined
PTEN,STK11_p,R107,all data combined
FOXO1,SGK1,R107,all data combined
STAT6,JAK1_p,R107,all data combined
ATR,MDM2,R107,all data combined
EP300,AKT1_p,R107,all data combined
PDPK1_p,SGK1,R107,all data combined
PTPN6,INSR_p,R107,all data combined
ILK_p,AKT1,R107,all data combined
STAT6,JAK1_p,R107,all data combined
PTEN,PINK1,R107,all data combined
TSC2,AKT1_p,R107,all data combined
RPS6KA3_p,MAP3K5,R107,all data combined
MECP2,HIPK2_p,R107,all data combined
CTNNB1,MAPK9_p,R107,all data combined
AR,SRC_p,R108,all data combined
SP1,MAPK1_p,R108,all data combined
CDK5_p,STAT3,R108,all data combined
DEPTOR,RPS6KA3_p,R108,all data combined
HIPK2_p,HIPK2,R108,all data combined
PRKAA1,PRKCA_p,R108,all data combined
PDPK1,SRC_p,R108,all data combined
MAPK8_p,AKT1,R108,all data combined
PTEN,STK11_p,R108,all data combined
FOXO1,SGK1,R108,all data combined
STAT1,KIT_p,R108,all data combined
FYN_p,FYN,R108,all data combined
PDPK1_p,SGK1,R108,all data combined
PTPN6,INSR_p,R108,all data combined
SP1,MAPK1_p,R108,all data combined
STAT1,KIT_p,R108,all data combined
PTEN,PINK1,R108,all data combined
TSC2,AKT1_p,R108,all data combined
CDKN1B,AKT1_p,R108,all data combined
CTNNB1,AKT1_p,R108,all data combined
CTNNB1,MAPK9_p,R108,all data combined
PTPN6,INSR_p,R109,all data combined
SP1,MAPK1_p,R109,all data combined
CDK5_p,STAT3,R109,all data combined
DEPTOR,RPS6KA3_p,R109,all data combined
CDKN1B,SGK1,R109,all data combined
EP300,AKT1_p,R109,all data combined
PDPK1,SRC_p,R109,all data combined
MAPK8_p,AKT1,R109,all data combined
HIPK2_p,HIPK2,R109,all data combined
CDKN1B,SGK1,R109,all data combined
STAT1,KIT_p,R109,all data combined
FYN_p,FYN,R109,all data combined
INSR_p,CALM1,R109,all data combined
PTPN11,JAK1_p,R109,all data combined
SP1,MAPK1_p,R109,all data combined
STAT1,KIT_p,R109,all data combined
BTK_p,MDM2,R109,all data combined
PRKAA1,PRKCA_p,R109,all data combined
CDKN1B,AKT1_p,R109,all data combined
CTNNB1,AKT1_p,R109,all data combined
RAC1,AKT1_p,R109,all data combined
PTPN6,INSR_p,R110,all data combined
PTEN,ROCK1,R110,all data combined
STAT3,SRC_p,R110,all data combined
PRKCA_p,KIT,R110,all data combined
CDKN1B,SGK1,R110,all data combined
EP300,AKT1_p,R110,all data combined
EGFR,MAPK1_p,R110,all data combined
CDKN1B,AKT1_p,R110,all data combined
HIPK2_p,HIPK2,R110,all data combined
CDKN1B,SGK1,R110,all data combined
PRKAA1,EP300,R110,all data combined
RPS6KA3_p,BAD,R110,all data combined
IRAK1_p,IRAK1,R110,all data combined
INSR_p,CALM1,R110,all data combined
PTPN11,JAK1_p,R110,all data combined
PTEN,ROCK1,R110,all data combined
PRKAA1,EP300,R110,all data combined
BTK_p,MDM2,R110,all data combined
PRKAA1,PRKCA_p,R110,all data combined
ATR,MDM2,R110,all data combined
MAPK8_p,JUNB,R110,all data combined
RAC1,AKT1_p,R110,all data combined
JAK2_p,STAT3,R111,all data combined
PTEN,ROCK1,R111,all data combined
STAT3,SRC_p,R111,all data combined
PRKCA_p,KIT,R111,all data combined
RPS6KA3_p,CREB1,R111,all data combined
EGFR,MAPK1_p,R111,all data combined
EGFR,MAPK1_p,R111,all data combined
CDKN1B,AKT1_p,R111,all data combined
JAK2_p,BECN1,R111,all data combined
EP300,AKT1_p,R111,all data combined
PRKAA1,EP300,R111,all data combined
RPS6KA3_p,BAD,R111,all data combined
IRAK1_p,IRAK1,R111,all data combined
PRKCA_p,CDKN1A,R111,all data combined
TP53,PINK1,R111,all data combined
PTEN,ROCK1,R111,all data combined
PRKAA1,EP300,R111,all data combined
STAT3,JAK3_p,R111,all data combined
EP300,AKT1_p,R111,all data combined
ATR,MDM2,R111,all data combined
MAPK8_p,JUNB,R111,all data combined
STK4_p,STK4,R111,all data combined
JAK2_p,STAT3,R112,all data combined
CDKN1A,MAPK1_p,R112,all data combined
KDR,SRC_p,R112,all data combined
IRS1,PRKCZ_p,R112,all data combined
RPS6KA3_p,CREB1,R112,all data combined
EGFR,MAPK1_p,R112,all data combined
PTEN,SRC_p,R112,all data combined
JAK2_p,BECN1,R112,all data combined
EP300,AKT1_p,R112,all data combined
MAP4K2_p,MAP4K2,R112,all data combined
CTNNB1,MAPK9_p,R112,all data combined
VIM,AKT1_p,R112,all data combined
PRKCA_p,CDKN1A,R112,all data combined
TP53,PINK1,R112,all data combined
BAD,MAPK1_p,R112,all data combined
MAP4K2_p,MAP4K2,R112,all data combined
STAT3,JAK3_p,R112,all data combined
EP300,AKT1_p,R112,all data combined
PARP1,CDK5_p,R112,all data combined
STK4_p,STK4,R112,all data combined
STK4_p,PRDX1,R113,all data combined
CDKN1A,MAPK1_p,R113,all data combined
KDR,SRC_p,R113,all data combined
IRS1,PRKCZ_p,R113,all data combined
TSC2,AKT1_p,R113,all data combined
STAT6,MAPK8_p,R113,all data combined
PTEN,SRC_p,R113,all data combined
CDKN1B,SGK1,R113,all data combined
FOXO1,IKBKB_p,R113,all data combined
MAP4K2_p,MAP4K2,R113,all data combined
CTNNB1,MAPK9_p,R113,all data combined
VIM,AKT1_p,R113,all data combined
RPS6KA3_p,MAP3K5,R113,all data combined
PTEN,INSR_p,R113,all data combined
BAD,MAPK1_p,R113,all data combined
MAP4K2_p,MAP4K2,R113,all data combined
AKT1_p,BAX,R113,all data combined
FYN_p,FYN,R113,all data combined
PARP1,CDK5_p,R113,all data combined
PTEN,STK11_p,R113,all data combined
STK4_p,PRDX1,R114,all data combined
PRKAA1,FOXO1,R114,all data combined
PRKCA_p,NFE2L2,R114,all data combined
ATR,MDM2,R114,all data combined
TSC2,AKT1_p,R114,all data combined
STAT6,MAPK8_p,R114,all data combined
MAP3K5,MAP3K5_p,R114,all data combined
MAPK8_p,CTNNB1,R114,all data combined
CDKN1B,SGK1,R114,all data combined
FOXO1,IKBKB_p,R114,all data combined
PRKAA1,SREBF1,R114,all data combined
PINK1,UBC,R114,all data combined
PRKAA1_p,SIRT7,R114,all data combined
RPS6KA3_p,MAP3K5,R114,all data combined
PTEN,INSR_p,R114,all data combined
PCNA,IGF1R_p,R114,all data combined
PRKAA1,SREBF1,R114,all data combined
AKT1_p,BAX,R114,all data combined
FYN_p,FYN,R114,all data combined
CTNNB1,MAPK9_p,R114,all data combined
LYN,LYN_p,R114,all data combined
PTEN,STK11_p,R114,all data combined
STAT3,SRC_p,R115,all data combined
PRKAA1,FOXO1,R115,all data combined
PRKCA_p,NFE2L2,R115,all data combined
ATR,MDM2,R115,all data combined
PRKAA1,PRKCA_p,R115,all data combined
PRKCA_p,INSR,R115,all data combined
MAP3K5,MAP3K5_p,R115,all data combined
MAPK8_p,CTNNB1,R115,all data combined
RPS6KA3_p,CREB1,R115,all data combined
EGFR,MAPK1_p,R115,all data combined
PRKAA1,SREBF1,R115,all data combined
PINK1,UBC,R115,all data combined
PRKAA1_p,SIRT7,R115,all data combined
CDKN1B,AKT1_p,R115,all data combined
PRKCA_p,NFE2L2,R115,all data combined
PCNA,IGF1R_p,R115,all data combined
PRKAA1,SREBF1,R115,all data combined
PRKAA1,CDKN1B,R115,all data combined
PRKCA_p,INSR,R115,all data combined
CTNNB1,MAPK9_p,R115,all data combined
LYN,LYN_p,R115,all data combined
HIPK2_p,HIPK2,R115,all data combined
STAT3,SRC_p,R116,all data combined
JAK2,MAPK1_p,R116,all data combined
CDK5,FYN_p,R116,all data combined
YAP1,PRKCZ_p,R116,all data combined
PRKAA1,PRKCA_p,R116,all data combined
PRKCA_p,INSR,R116,all data combined
PRKAA1,DNMT1,R116,all data combined
PINK1,UBC,R116,all data combined
RPS6KA3_p,CREB1,R116,all data combined
EGFR,MAPK1_p,R116,all data combined
MAPK8_p,JUNB,R116,all data combined
RAC1,AKT1_p,R116,all data combined
DNMT1,PRKAA1_p,R116,all data combined
CDKN1B,AKT1_p,R116,all data combined
PRKCA_p,NFE2L2,R116,all data combined
STAT3,JAK1_p,R116,all data combined
MAPK8_p,JUNB,R116,all data combined
PRKAA1,CDKN1B,R116,all data combined
PRKCA_p,INSR,R116,all data combined
STK4_p,STK4,R116,all data combined
MAPKAP1,AKT1_p,R116,all data combined
HIPK2_p,HIPK2,R116,all data combined
KDR,SRC_p,R117,all data combined
JAK2,MAPK1_p,R117,all data combined
CDK5,FYN_p,R117,all data combined
YAP1,PRKCZ_p,R117,all data combined
EP300,AKT1_p,R117,all data combined
PRKAA1,DNMT1,R117,all data combined
PINK1,UBC,R117,all data combined
PKM,MAPK8_p,R117,all data combined
PTEN,SRC_p,R117,all data combined
MAPK8_p,JUNB,R117,all data combined
RAC1,AKT1_p,R117,all data combined
DNMT1,PRKAA1_p,R117,all data combined
ATR,MDM2,R117,all data combined
PRKCZ_p,IKBKB,R117,all data combined
STAT3,JAK1_p,R117,all data combined
MAPK8_p,JUNB,R117,all data combined
INSR_p,PTPN2,R117,all data combined
STK4_p,STK4,R117,all data combined
MAPKAP1,AKT1_p,R117,all data combined
FOXO1,MAPK9_p,R117,all data combined
